target_id,ground_truth_member,predicted_member,known_qids,qid_filter_qids,refine_qids,stage1_equivalence_class_size,compatible_candidate_count,reduced_equivalence_class_size,equivalence_class_reduction,equivalence_class_reduction_rate,compatible_candidate_fraction,target_present_in_anonymized,true_record_in_stage1_class,true_record_in_reduced_class,decision_reason,known_age,known_sex,known_native-country,known_relationship
15088,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3123,3123,23288,0.881754,0.1116872898934268,True,True,True,has_candidate=True;compatible_candidate_count=3123;compatible_fraction=0.111687;fraction_ok=False,53,Female,United-States,Not-in-family
22516,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,41,Male,United-States,Husband
12303,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,True,True,True,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,32,Male,United-States,Not-in-family
30728,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,False,,,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,65,Male,United-States,Not-in-family
1592,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,2355,2355,24056,0.910833,0.08422144338745441,True,True,True,has_candidate=True;compatible_candidate_count=2355;compatible_fraction=0.084221;fraction_ok=True,20,Male,United-States,Own-child
4972,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,135,100,100,35,0.259259,0.0035762820971318218,True,True,True,has_candidate=True;compatible_candidate_count=100;compatible_fraction=0.003576;fraction_ok=True,30,Male,China,Husband
26493,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,51,Male,United-States,Husband
4890,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,51,Male,United-States,Husband
23705,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,39,Male,United-States,Husband
19462,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3123,3123,23288,0.881754,0.1116872898934268,True,True,True,has_candidate=True;compatible_candidate_count=3123;compatible_fraction=0.111687;fraction_ok=False,64,Female,United-States,Not-in-family
24088,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,56,Male,United-States,Husband
8867,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,606,606,25805,0.977055,0.02167226950861884,False,,,has_candidate=True;compatible_candidate_count=606;compatible_fraction=0.021672;fraction_ok=True,34,Male,United-States,Unmarried
2045,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,2355,2355,24056,0.910833,0.08422144338745441,True,True,True,has_candidate=True;compatible_candidate_count=2355;compatible_fraction=0.084221;fraction_ok=True,17,Male,United-States,Own-child
27423,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3123,3123,23288,0.881754,0.1116872898934268,False,,,has_candidate=True;compatible_candidate_count=3123;compatible_fraction=0.111687;fraction_ok=False,27,Female,United-States,Not-in-family
22955,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,56,Male,United-States,Husband
1550,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1732,1732,24679,0.934421,0.061941205922323155,True,True,True,has_candidate=True;compatible_candidate_count=1732;compatible_fraction=0.061941;fraction_ok=True,23,Female,United-States,Own-child
4262,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,189,12,12,177,0.936508,0.0004291538516558186,True,True,True,has_candidate=True;compatible_candidate_count=12;compatible_fraction=0.000429;fraction_ok=True,20,Female,Vietnam,Own-child
22383,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,338,338,26073,0.987202,0.012087833488305558,False,,,has_candidate=True;compatible_candidate_count=338;compatible_fraction=0.012088;fraction_ok=True,19,Male,United-States,Other-relative
20720,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,465,253,253,212,0.455914,0.00904799370574351,True,True,True,has_candidate=True;compatible_candidate_count=253;compatible_fraction=0.009048;fraction_ok=True,50,Male,Mexico,Husband
27270,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3123,3123,23288,0.881754,0.1116872898934268,True,True,True,has_candidate=True;compatible_candidate_count=3123;compatible_fraction=0.111687;fraction_ok=False,40,Female,United-States,Not-in-family
30270,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,24,Male,United-States,Husband
8241,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1732,1732,24679,0.934421,0.061941205922323155,False,,,has_candidate=True;compatible_candidate_count=1732;compatible_fraction=0.061941;fraction_ok=True,20,Female,United-States,Own-child
18772,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,True,True,True,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,41,Male,United-States,Not-in-family
24208,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1732,1732,24679,0.934421,0.061941205922323155,False,,,has_candidate=True;compatible_candidate_count=1732;compatible_fraction=0.061941;fraction_ok=True,19,Female,United-States,Own-child
11254,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,31,Male,United-States,Husband
10598,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3123,3123,23288,0.881754,0.1116872898934268,True,True,True,has_candidate=True;compatible_candidate_count=3123;compatible_fraction=0.111687;fraction_ok=False,30,Female,United-States,Not-in-family
604,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,True,True,True,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,35,Male,United-States,Not-in-family
23615,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,48,Male,United-States,Husband
12654,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,606,606,25805,0.977055,0.02167226950861884,False,,,has_candidate=True;compatible_candidate_count=606;compatible_fraction=0.021672;fraction_ok=True,40,Male,United-States,Unmarried
18292,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,False,,,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,55,Male,United-States,Not-in-family
29119,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3123,3123,23288,0.881754,0.1116872898934268,False,,,has_candidate=True;compatible_candidate_count=3123;compatible_fraction=0.111687;fraction_ok=False,73,Female,United-States,Not-in-family
17491,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1732,1732,24679,0.934421,0.061941205922323155,False,,,has_candidate=True;compatible_candidate_count=1732;compatible_fraction=0.061941;fraction_ok=True,19,Female,United-States,Own-child
28729,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,70,Male,United-States,Husband
30428,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,45,Male,United-States,Husband
18436,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1271,1271,25140,0.951876,0.045454545454545456,False,,,has_candidate=True;compatible_candidate_count=1271;compatible_fraction=0.045455;fraction_ok=True,33,Female,United-States,Wife
478,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,True,True,True,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,27,Male,United-States,Not-in-family
9655,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,2355,2355,24056,0.910833,0.08422144338745441,False,,,has_candidate=True;compatible_candidate_count=2355;compatible_fraction=0.084221;fraction_ok=True,17,Male,United-States,Own-child
7779,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1732,1732,24679,0.934421,0.061941205922323155,True,True,True,has_candidate=True;compatible_candidate_count=1732;compatible_fraction=0.061941;fraction_ok=True,17,Female,United-States,Own-child
19964,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,135,100,100,35,0.259259,0.0035762820971318218,True,True,True,has_candidate=True;compatible_candidate_count=100;compatible_fraction=0.003576;fraction_ok=True,30,Male,Hong,Husband
16600,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,True,True,True,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,22,Male,United-States,Not-in-family
14288,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,51,Male,United-States,Husband
1684,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,2355,2355,24056,0.910833,0.08422144338745441,False,,,has_candidate=True;compatible_candidate_count=2355;compatible_fraction=0.084221;fraction_ok=True,20,Male,United-States,Own-child
21694,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1732,1732,24679,0.934421,0.061941205922323155,False,,,has_candidate=True;compatible_candidate_count=1732;compatible_fraction=0.061941;fraction_ok=True,19,Female,United-States,Own-child
19180,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,True,True,True,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,82,Male,United-States,Not-in-family
31587,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1271,1271,25140,0.951876,0.045454545454545456,True,True,True,has_candidate=True;compatible_candidate_count=1271;compatible_fraction=0.045455;fraction_ok=True,29,Female,United-States,Wife
15288,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3123,3123,23288,0.881754,0.1116872898934268,False,,,has_candidate=True;compatible_candidate_count=3123;compatible_fraction=0.111687;fraction_ok=False,42,Female,United-States,Not-in-family
23969,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3123,3123,23288,0.881754,0.1116872898934268,True,True,True,has_candidate=True;compatible_candidate_count=3123;compatible_fraction=0.111687;fraction_ok=False,29,Female,United-States,Not-in-family
21279,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1271,1271,25140,0.951876,0.045454545454545456,True,True,True,has_candidate=True;compatible_candidate_count=1271;compatible_fraction=0.045455;fraction_ok=True,47,Female,United-States,Wife
26537,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1732,1732,24679,0.934421,0.061941205922323155,True,True,True,has_candidate=True;compatible_candidate_count=1732;compatible_fraction=0.061941;fraction_ok=True,28,Female,United-States,Own-child
2683,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,37,Male,United-States,Husband
3798,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,465,60,60,405,0.870968,0.002145769258279093,False,,,has_candidate=True;compatible_candidate_count=60;compatible_fraction=0.002146;fraction_ok=True,30,Male,Guatemala,Other-relative
