record_id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
1805,*,Government,211319,Higher-education,14,Never-married,Non-manual,Not-in-family,White,Male,0,0,38,North-America,<=50K
1806,*,Private-sector,183606,Pre-higher-education,7,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
1807,*,Private-sector,205390,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,49,North-America,<=50K
1808,*,Government,232871,Pre-higher-education,4,Married-spouse-present,Manual-or-service,Husband,White,Male,2228,0,10,North-America,<=50K
1809,*,Self-employed,101017,Pre-higher-education,9,Previously-married,Non-manual,Unmarried,White,Male,0,0,38,North-America,<=50K
1810,*,Private-sector,114495,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,60,North-America,<=50K
1811,*,Private-sector,183898,Higher-education,11,Married-spouse-present,Non-manual,Husband,White,Male,7298,0,50,North-America,>50K
1812,*,Private-sector,163921,Higher-education,13,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,56,North-America,>50K
1813,*,Private-sector,311764,Pre-higher-education,7,Previously-married,Non-manual,Own-child,Non-White,Female,0,0,35,North-America,<=50K
1814,*,Private-sector,188330,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
1815,*,Private-sector,267174,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,Non-White,Male,0,0,40,North-America,<=50K
1816,*,Government,36228,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,1902,40,North-America,<=50K
1817,*,Private-sector,199739,Pre-higher-education,9,Previously-married,Manual-or-service,Unmarried,White,Female,0,0,40,North-America,<=50K
1818,*,Private-sector,185407,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,Unknown,<=50K
1819,*,Government,206139,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,>50K
1820,*,Private-sector,282063,Pre-higher-education,4,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,Central-America,<=50K
1821,*,Private-sector,332379,Pre-higher-education,4,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
1822,*,Private-sector,418324,Higher-education,10,Never-married,Non-manual,Own-child,White,Male,0,0,36,North-America,<=50K
1823,*,Unknown,263338,Higher-education,10,Never-married,Unknown,Own-child,White,Male,0,0,45,North-America,<=50K
1824,*,Private-sector,158948,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,84,North-America,>50K
1825,*,Private-sector,221532,Higher-education,13,Previously-married,Non-manual,Unmarried,White,Male,0,0,40,North-America,>50K
1828,*,Private-sector,286469,Higher-education,10,Never-married,Non-manual,Own-child,White,Female,0,0,30,North-America,<=50K
1829,*,Private-sector,191914,Pre-higher-education,9,Previously-married,Manual-or-service,Unmarried,White,Female,0,0,55,North-America,<=50K
1830,*,Government,142766,Higher-education,10,Never-married,Manual-or-service,Own-child,White,Male,0,0,10,North-America,<=50K
1831,*,Private-sector,198744,Pre-higher-education,9,Previously-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
1832,*,Government,272780,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,24,North-America,<=50K
1833,*,Government,219553,Higher-education,14,Previously-married,Non-manual,Not-in-family,White,Female,0,0,38,North-America,<=50K
1834,*,Private-sector,261232,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
1835,*,Private-sector,64292,Pre-higher-education,9,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
1836,*,Private-sector,312131,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
1837,*,Private-sector,30713,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,30,North-America,<=50K
1838,*,Private-sector,246439,Higher-education,10,Previously-married,Non-manual,Unmarried,White,Male,0,0,40,North-America,<=50K
1839,*,Private-sector,338105,Higher-education,13,Married-spouse-present,Non-manual,Husband,Non-White,Male,0,0,40,Southeast-Asia,<=50K
1840,*,Private-sector,228243,Higher-education,10,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,44,North-America,<=50K
1841,*,Government,62463,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,1579,40,North-America,<=50K
1842,*,Private-sector,31603,Higher-education,13,Married-spouse-present,Manual-or-service,Wife,White,Female,0,0,40,North-America,<=50K
1843,*,Private-sector,165054,Higher-education,11,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
1844,*,Private-sector,121618,Pre-higher-education,4,Never-married,Manual-or-service,Not-in-family,Non-White,Male,0,0,40,North-America,<=50K
1845,*,Government,273194,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,Non-White,Male,3325,0,40,North-America,<=50K
1846,*,Unknown,163665,Higher-education,10,Never-married,Unknown,Own-child,White,Female,0,0,40,North-America,<=50K
1848,*,Private-sector,238246,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
1849,*,Self-employed,244665,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,5178,0,45,North-America,>50K
1850,*,Private-sector,131811,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
1851,*,Unknown,231777,Higher-education,14,Married-spouse-present,Unknown,Husband,White,Male,0,0,30,North-America,<=50K
1852,*,Private-sector,156807,Pre-higher-education,5,Never-married,Manual-or-service,Own-child,Non-White,Male,0,0,36,North-America,<=50K
1853,*,Private-sector,236861,Higher-education,13,Previously-married,Manual-or-service,Unmarried,White,Male,0,0,50,North-America,<=50K
1854,*,Self-employed,229842,Pre-higher-education,9,Never-married,Manual-or-service,Unmarried,Non-White,Male,0,0,45,North-America,<=50K
1855,*,Government,190057,Higher-education,13,Never-married,Non-manual,Own-child,White,Female,0,0,40,North-America,<=50K
1856,*,Government,55076,Higher-education,14,Never-married,Non-manual,Not-in-family,White,Female,0,0,60,North-America,<=50K
1857,*,Private-sector,152545,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Female,0,0,8,North-America,<=50K
1858,*,Private-sector,153434,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Male,0,0,24,North-America,<=50K
1859,*,Government,171095,Higher-education,12,Married-spouse-present,Non-manual,Wife,White,Female,0,0,35,North-America,>50K
1860,*,Private-sector,239322,Pre-higher-education,9,Previously-married,Non-manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
1861,*,Private-sector,138999,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
1862,*,Government,95450,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,5178,0,50,North-America,>50K
1863,*,Private-sector,176520,Pre-higher-education,9,Never-married,Manual-or-service,Other-relative,White,Male,0,0,40,North-America,<=50K
1864,*,Government,72338,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,Non-White,Male,0,0,54,North-America,>50K
1866,*,Private-sector,235722,Higher-education,10,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,20,North-America,<=50K
1867,*,Government,128884,Pre-higher-education,9,Previously-married,Non-manual,Not-in-family,White,Female,0,0,48,North-America,<=50K
1868,*,Private-sector,187226,Pre-higher-education,5,Previously-married,Manual-or-service,Not-in-family,White,Male,0,0,25,North-America,<=50K
1869,*,Self-employed,298332,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,45,North-America,>50K
1870,*,Private-sector,173607,Pre-higher-education,6,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
1872,*,Private-sector,157887,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,65,North-America,>50K
1873,*,Government,171111,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Male,0,0,37,North-America,<=50K
1874,*,Private-sector,126314,Higher-education,10,Never-married,Manual-or-service,Own-child,White,Male,0,0,10,North-America,<=50K
1875,*,Private-sector,174018,Higher-education,10,Married-spouse-present,Non-manual,Husband,Non-White,Male,0,0,40,North-America,>50K
1876,*,Private-sector,144778,Higher-education,10,Previously-married,Non-manual,Not-in-family,White,Male,0,0,45,North-America,>50K
1877,*,Self-employed,201522,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,60,North-America,<=50K
1878,*,Unknown,22966,Higher-education,13,Never-married,Unknown,Own-child,White,Male,0,0,35,North-America,<=50K
1879,*,Private-sector,399088,Higher-education,10,Previously-married,Non-manual,Not-in-family,White,Female,0,0,45,North-America,<=50K
1880,*,Private-sector,282202,Pre-higher-education,9,Never-married,Manual-or-service,Unmarried,White,Male,0,0,40,Central-America,<=50K
1881,*,Private-sector,102606,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
1883,*,Government,508336,Higher-education,13,Never-married,Non-manual,Not-in-family,Non-White,Male,0,0,48,North-America,<=50K
1884,*,Government,263431,Higher-education,10,Never-married,Non-manual,Unmarried,White,Male,0,0,40,North-America,<=50K
1885,*,Private-sector,235733,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Female,0,0,45,North-America,<=50K
1886,*,Private-sector,107910,Pre-higher-education,9,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
1887,*,Self-employed,184425,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,99,North-America,>50K
1889,*,Private-sector,199545,Higher-education,10,Married-spouse-present,Non-manual,Wife,White,Female,0,0,15,North-America,<=50K
1890,*,Self-employed,197015,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,45,North-America,<=50K
1891,*,Private-sector,149617,Higher-education,10,Previously-married,Non-manual,Not-in-family,White,Female,0,0,16,North-America,<=50K
1892,*,Private-sector,33610,Pre-higher-education,9,Previously-married,Manual-or-service,Other-relative,White,Male,0,0,40,North-America,<=50K
1893,*,Private-sector,192002,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,55,North-America,>50K
1894,*,Private-sector,67791,Higher-education,10,Previously-married,Non-manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
1895,*,Government,445382,Higher-education,13,Previously-married,Non-manual,Not-in-family,White,Male,0,0,45,North-America,>50K
1896,*,Private-sector,112283,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,55,North-America,<=50K
1897,*,Private-sector,157249,Pre-higher-education,7,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
1898,*,Private-sector,109872,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,45,North-America,<=50K
1899,*,Private-sector,119838,Higher-education,13,Never-married,Non-manual,Own-child,White,Male,0,0,50,North-America,<=50K
1900,*,Private-sector,149943,Higher-education,10,Never-married,Manual-or-service,Not-in-family,Non-White,Male,0,1590,40,Unknown,<=50K
1902,*,Private-sector,91666,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,50,North-America,<=50K
1903,*,Private-sector,270276,Pre-higher-education,9,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
1904,*,Private-sector,179271,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,50,North-America,>50K
1905,*,Private-sector,161819,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
1906,*,Government,339681,Higher-education,14,Previously-married,Non-manual,Unmarried,White,Female,1506,0,45,North-America,<=50K
1907,*,Self-employed,219897,Higher-education,14,Never-married,Non-manual,Not-in-family,White,Female,0,0,50,North-America,<=50K
1908,*,Private-sector,91683,Pre-higher-education,6,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,35,North-America,<=50K
1909,*,Private-sector,188834,Pre-higher-education,5,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,50,North-America,<=50K
1910,*,Private-sector,187046,Pre-higher-education,7,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,45,North-America,<=50K
1911,*,Private-sector,191807,Pre-higher-education,9,Never-married,Manual-or-service,Unmarried,White,Male,0,0,48,North-America,<=50K
1912,*,Self-employed,179951,Higher-education,15,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
1913,*,Private-sector,324420,Pre-higher-education,2,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,45,Central-America,<=50K
1914,*,Self-employed,66632,Higher-education,10,Previously-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
1915,*,Government,121718,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,1902,60,North-America,>50K
1916,*,Private-sector,162034,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,70,North-America,<=50K
1917,*,Government,218990,Higher-education,11,Married-spouse-present,Manual-or-service,Husband,Non-White,Male,0,0,46,North-America,<=50K
1918,*,Government,125863,Higher-education,13,Never-married,Non-manual,Own-child,White,Male,0,0,35,North-America,<=50K
1919,*,Private-sector,225330,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
1920,*,Private-sector,120426,Pre-higher-education,9,Previously-married,Non-manual,Unmarried,White,Female,0,0,40,North-America,<=50K
1921,*,Private-sector,119741,Higher-education,14,Married-spouse-present,Manual-or-service,Husband,Non-White,Male,0,0,40,North-America,>50K
1922,*,Private-sector,32000,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,18,North-America,>50K
1923,*,Unknown,124242,Higher-education,10,Never-married,Unknown,Own-child,White,Female,0,0,40,North-America,<=50K
1924,*,Private-sector,278581,Higher-education,13,Never-married,Non-manual,Own-child,White,Female,0,0,40,North-America,<=50K
1925,*,Private-sector,230224,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Male,0,0,55,North-America,>50K
1926,*,Private-sector,204374,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Male,0,1741,48,North-America,<=50K
1927,*,Private-sector,188386,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,1628,45,North-America,<=50K
1928,*,Private-sector,164922,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
1929,*,Private-sector,195176,Higher-education,14,Never-married,Non-manual,Not-in-family,White,Male,0,0,80,North-America,<=50K
1930,*,Private-sector,166740,Higher-education,10,Previously-married,Non-manual,Not-in-family,White,Male,0,0,48,North-America,<=50K
1931,*,Unknown,156008,Pre-higher-education,7,Married-spouse-present,Unknown,Own-child,Non-White,Female,0,0,40,North-America,<=50K
1933,*,Private-sector,211231,Pre-higher-education,9,Married-spouse-present,Non-manual,Other-relative,White,Female,0,0,48,North-America,>50K
