target_id,known_values,qid_filter_values,refine_values,qid_exposed_values,qid_equivalence_class_size,stage1_equivalence_class_size,reduced_equivalence_class_size,stage2_equivalence_class_size,equivalence_class_size,equivalence_class_reduction,equivalence_class_reduction_rate,true_record_in_qid_class,true_record_in_reduced_class,unique_reidentified,false_unique_match,true_sensitive_value,predicted_sensitive_top_value,predicted_sensitive_top_probability,true_sensitive_probability,sensitive_value_certain,n_distinct_sensitive_values,sensitive_distribution_json
3684,age=46 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=46 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,318,318,318,28831,0.989091,True,True,False,False,<=50K,>50K,0.597484,0.402516,False,2,"{"">50K"": 0.597484, ""<=50K"": 0.402516}"
7020,age=28 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=28 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,222,222,222,28927,0.992384,True,True,False,False,<=50K,<=50K,0.72973,0.72973,False,2,"{""<=50K"": 0.72973, "">50K"": 0.27027}"
27369,age=28 | sex=Male | native-country=Mexico | relationship=Husband | capital-loss=0,native-country=Mexico,age=28 | sex=Male | relationship=Husband | capital-loss=0,native-country=Central-America,573,573,9,9,9,564,0.984293,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
27807,age=24 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=24 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,147,147,147,29002,0.994957,True,True,False,False,<=50K,<=50K,0.972789,0.972789,False,2,"{""<=50K"": 0.972789, "">50K"": 0.027211}"
14455,age=32 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=32 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,68,68,68,29081,0.997667,True,True,False,False,<=50K,<=50K,0.985294,0.985294,False,2,"{""<=50K"": 0.985294, "">50K"": 0.014706}"
5609,age=35 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=35 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,81,81,81,29068,0.997221,True,True,False,False,<=50K,<=50K,0.950617,0.950617,False,2,"{""<=50K"": 0.950617, "">50K"": 0.049383}"
20416,age=54 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=3900,native-country=United-States,age=54 | sex=Female | relationship=Unmarried | capital-loss=3900,native-country=North-America,29149,29149,1,1,1,29148,0.999966,True,True,True,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
1314,age=32 | sex=Male | native-country=Canada | relationship=Husband | capital-loss=0,native-country=Canada,age=32 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,306,306,306,28843,0.989502,True,True,False,False,>50K,<=50K,0.614379,0.385621,False,2,"{""<=50K"": 0.614379, "">50K"": 0.385621}"
23817,age=31 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=31 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,136,136,136,29013,0.995334,True,True,False,False,<=50K,<=50K,0.875,0.875,False,2,"{""<=50K"": 0.875, "">50K"": 0.125}"
18959,age=47 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=47 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,334,334,334,28815,0.988542,True,True,False,False,<=50K,>50K,0.586826,0.413174,False,2,"{"">50K"": 0.586826, ""<=50K"": 0.413174}"
25606,age=41 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=41 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,327,327,327,28822,0.988782,True,True,False,False,>50K,>50K,0.525994,0.525994,False,2,"{"">50K"": 0.525994, ""<=50K"": 0.474006}"
4609,age=37 | sex=Female | native-country=United-States | relationship=Wife | capital-loss=0,native-country=United-States,age=37 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,45,45,45,29104,0.998456,True,True,False,False,<=50K,>50K,0.622222,0.377778,False,2,"{"">50K"": 0.622222, ""<=50K"": 0.377778}"
3886,age=35 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=35 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,342,342,342,28807,0.988267,True,True,False,False,>50K,<=50K,0.654971,0.345029,False,2,"{""<=50K"": 0.654971, "">50K"": 0.345029}"
1368,age=52 | sex=Male | native-country=Japan | relationship=Husband | capital-loss=0,native-country=Japan,age=52 | sex=Male | relationship=Husband | capital-loss=0,native-country=East-Asia,249,249,1,1,1,248,0.995984,True,True,True,False,>50K,>50K,1.0,1.0,True,1,"{"">50K"": 1.0}"
3818,age=40 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=40 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,318,318,318,28831,0.989091,True,True,False,False,<=50K,>50K,0.525157,0.474843,False,2,"{"">50K"": 0.525157, ""<=50K"": 0.474843}"
11299,age=67 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=67 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,75,75,75,29074,0.997427,True,True,False,False,<=50K,<=50K,0.666667,0.666667,False,2,"{""<=50K"": 0.666667, "">50K"": 0.333333}"
23622,age=40 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=40 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,98,98,98,29051,0.996638,True,True,False,False,<=50K,<=50K,0.826531,0.826531,False,2,"{""<=50K"": 0.826531, "">50K"": 0.173469}"
27320,age=24 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=24 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,96,96,96,29053,0.996707,True,True,False,False,<=50K,<=50K,0.989583,0.989583,False,2,"{""<=50K"": 0.989583, "">50K"": 0.010417}"
28252,age=37 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=37 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,80,80,80,29069,0.997255,True,True,False,False,<=50K,<=50K,0.9625,0.9625,False,2,"{""<=50K"": 0.9625, "">50K"": 0.0375}"
2848,age=36 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=36 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,346,346,346,28803,0.98813,True,True,False,False,>50K,<=50K,0.552023,0.447977,False,2,"{""<=50K"": 0.552023, "">50K"": 0.447977}"
8879,age=34 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=34 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,339,339,339,28810,0.98837,True,True,False,False,>50K,<=50K,0.551622,0.448378,False,2,"{""<=50K"": 0.551622, "">50K"": 0.448378}"
25469,age=32 | sex=Male | native-country=United-States | relationship=Other-relative | capital-loss=0,native-country=United-States,age=32 | sex=Male | relationship=Other-relative | capital-loss=0,native-country=North-America,29149,29149,13,13,13,29136,0.999554,True,True,False,False,<=50K,<=50K,0.923077,0.923077,False,2,"{""<=50K"": 0.923077, "">50K"": 0.076923}"
27154,age=39 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=39 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,99,99,99,29050,0.996604,True,True,False,False,>50K,<=50K,0.767677,0.232323,False,2,"{""<=50K"": 0.767677, "">50K"": 0.232323}"
29902,age=64 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=64 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,104,104,104,29045,0.996432,True,True,False,False,<=50K,<=50K,0.663462,0.663462,False,2,"{""<=50K"": 0.663462, "">50K"": 0.336538}"
14199,age=55 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=55 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,51,51,51,29098,0.99825,True,True,False,False,<=50K,<=50K,0.901961,0.901961,False,2,"{""<=50K"": 0.901961, "">50K"": 0.098039}"
19298,age=65 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=65 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,89,89,89,29060,0.996947,True,True,False,False,>50K,<=50K,0.640449,0.359551,False,2,"{""<=50K"": 0.640449, "">50K"": 0.359551}"
15326,age=32 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=32 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,306,306,306,28843,0.989502,True,True,False,False,<=50K,<=50K,0.614379,0.614379,False,2,"{""<=50K"": 0.614379, "">50K"": 0.385621}"
4305,age=44 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=1504,native-country=United-States,age=44 | sex=Male | relationship=Own-child | capital-loss=1504,native-country=North-America,29149,29149,1,1,1,29148,0.999966,True,True,True,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
18375,age=21 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=21 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,173,173,173,28976,0.994065,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
22525,age=35 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=35 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,342,342,342,28807,0.988267,True,True,False,False,<=50K,<=50K,0.654971,0.654971,False,2,"{""<=50K"": 0.654971, "">50K"": 0.345029}"
5656,age=35 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=35 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,23,23,23,29126,0.999211,True,True,False,False,<=50K,<=50K,0.956522,0.956522,False,2,"{""<=50K"": 0.956522, "">50K"": 0.043478}"
4719,age=39 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=39 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,60,60,60,29089,0.997942,True,True,False,False,<=50K,<=50K,0.85,0.85,False,2,"{""<=50K"": 0.85, "">50K"": 0.15}"
29484,age=28 | sex=Male | native-country=Jamaica | relationship=Husband | capital-loss=0,native-country=Jamaica,age=28 | sex=Male | relationship=Husband | capital-loss=0,native-country=Caribbean,201,201,3,3,3,198,0.985075,True,True,False,False,<=50K,<=50K,0.666667,0.666667,False,2,"{""<=50K"": 0.666667, "">50K"": 0.333333}"
18085,age=44 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=44 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,333,333,333,28816,0.988576,True,True,False,False,>50K,>50K,0.573574,0.573574,False,2,"{"">50K"": 0.573574, ""<=50K"": 0.426426}"
31166,age=47 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=47 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,334,334,334,28815,0.988542,True,True,False,False,<=50K,>50K,0.586826,0.413174,False,2,"{"">50K"": 0.586826, ""<=50K"": 0.413174}"
31716,age=44 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=44 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,75,75,75,29074,0.997427,True,True,False,False,<=50K,<=50K,0.8,0.8,False,2,"{""<=50K"": 0.8, "">50K"": 0.2}"
20343,age=45 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=45 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,316,316,316,28833,0.989159,True,True,False,False,>50K,>50K,0.572785,0.572785,False,2,"{"">50K"": 0.572785, ""<=50K"": 0.427215}"
21165,age=46 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=46 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,318,318,318,28831,0.989091,True,True,False,False,<=50K,>50K,0.597484,0.402516,False,2,"{"">50K"": 0.597484, ""<=50K"": 0.402516}"
3044,age=25 | sex=Male | native-country=United-States | relationship=Other-relative | capital-loss=0,native-country=United-States,age=25 | sex=Male | relationship=Other-relative | capital-loss=0,native-country=North-America,29149,29149,21,21,21,29128,0.99928,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
18271,age=45 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=45 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,316,316,316,28833,0.989159,True,True,False,False,<=50K,>50K,0.572785,0.427215,False,2,"{"">50K"": 0.572785, ""<=50K"": 0.427215}"
30732,age=26 | sex=Female | native-country=Hong | relationship=Other-relative | capital-loss=0,native-country=Hong,age=26 | sex=Female | relationship=Other-relative | capital-loss=0,native-country=East-Asia,249,249,1,1,1,248,0.995984,True,True,True,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
17667,age=18 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=18 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,226,226,226,28923,0.992247,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
25009,age=23 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=23 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,192,192,192,28957,0.993413,True,True,False,False,<=50K,<=50K,0.994792,0.994792,False,2,"{""<=50K"": 0.994792, "">50K"": 0.005208}"
30367,age=18 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=18 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,226,226,226,28923,0.992247,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
32492,age=42 | sex=Male | native-country=? | relationship=Own-child | capital-loss=0,native-country=?,age=42 | sex=Male | relationship=Own-child | capital-loss=0,native-country=Unknown,496,496,2,2,2,494,0.995968,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
3112,age=24 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=24 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,139,139,139,29010,0.995231,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
6320,age=30 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=30 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,273,273,273,28876,0.990634,True,True,False,False,<=50K,<=50K,0.648352,0.648352,False,2,"{""<=50K"": 0.648352, "">50K"": 0.351648}"
